시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,펌프최근분무량,펌프일간누적분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2022-05-22 08:18:00,24.29999924,65.59999847,353.0,4.922993183,23.60000038,46.79999924,0,0,769,3845.0,201,3548.0,0,0,0,0,0,0,201,98.0,100,201,100.0,10,201,102.0,12,0,19.52142234,16.3692801,17.94535122,0.0,39.65339797,344.756,309.41,16.548,18.798
2022-05-22 08:19:00,24.29999924,65.30000305,356.0,4.92108202,23.79999924,46.90000153,0,0,769,3845.0,201,3558.0,0,0,0,0,0,0,201,45.0,100,201,47.0,10,201,49.0,12,0,19.60624655,16.44562189,18.02593422,0.0,39.27173846,344.756,309.41,16.548,18.798
2022-05-22 08:20:00,24.29999924,65.19999695,353.0,4.922993183,23.70000076,46.90000153,0,0,769,3845.0,201,3549.0,0,0,0,0,0,0,201,157.0,100,201,159.0,10,201,161.0,13,0,19.69105861,16.52195275,18.10650568,0.0,38.89010521,346.3225,309.41,16.548,20.3645
2022-05-22 08:21:00,24.29999924,65.19999695,349.0,4.924904346,23.79999924,46.90000153,0,0,769,3845.0,201,3554.0,0,0,0,0,0,0,201,102.0,100,201,104.0,10,201,106.0,13,0,19.77587851,16.59829066,18.18708458,0.0,38.50841092,346.3225,309.41,16.548,20.3645
2022-05-22 08:22:00,24.29999924,65.09999847,352.0,4.924904346,23.70000076,46.79999924,0,0,769,3845.0,201,3554.0,0,0,0,0,0,0,201,40.0,100,201,42.0,10,201,44.0,13,0,19.86069299,16.6746237,18.26765834,0.0,38.1267383,346.3225,309.41,16.548,20.3645
2022-05-22 08:23:00,24.39999962,65.40000153,350.0,4.930638313,23.79999924,46.90000153,0,0,769,3845.0,201,3555.0,0,0,0,0,0,0,201,162.0,100,201,164.0,10,201,166.0,13,0,19.94551279,16.75096151,18.34823715,0.0,37.7450238,346.3225,309.41,16.548,20.3645
2022-05-22 08:24:00,24.39999962,65.30000305,352.0,4.923948765,23.70000076,46.79999924,0,0,769,3845.0,201,3563.0,0,0,0,0,0,0,201,109.0,100,201,111.0,10,201,113.0,13,0,20.03032267,16.8272904,18.42880653,0.0,37.86340181,346.3225,309.41,16.548,20.3645
2022-05-22 08:25:00,24.5,65.09999847,346.0,4.924904346,23.79999924,46.79999924,0,0,769,3845.0,201,3551.0,0,0,0,0,0,0,201,36.0,100,201,38.0,10,201,40.0,13,0,20.11513697,16.90362327,18.50938012,0.0,37.48172114,346.3225,309.41,16.548,20.3645
2022-05-22 08:26:00,24.5,65.0,346.0,4.923948765,23.70000076,46.79999924,0,0,769,3845.0,201,3558.0,0,0,0,0,0,0,201,164.0,100,201,166.0,10,201,168.0,14,0,20.19995098,16.97995589,18.58995343,0.0,37.10007419,347.889,309.41,16.548,21.931
2022-05-22 08:27:00,24.5,64.90000153,348.0,4.924904346,23.70000076,46.79999924,0,0,769,3845.0,201,3562.0,0,0,0,0,0,0,201,107.0,100,201,109.0,10,201,111.0,14,0,20.28338069,17.05504263,18.66921166,0.0,37.22465224,347.889,309.41,16.548,21.931
2022-05-22 08:28:00,24.60000038,62.70000076,351.0,4.924904346,23.68000107,47.90000153,0,0,769,3845.0,201,3568.0,0,0,0,0,201,87,201,52.0,100,201,54.0,10,201,56.0,14,0,20.36820806,17.13138726,18.74979766,0.0,36.84290767,347.889,309.41,16.548,21.931
2022-05-22 08:29:00,24.70000076,61.29999924,359.0,4.926815987,23.66000137,45.90000153,0,0,769,3845.0,201,3565.0,0,0,0,0,201,84,201,167.0,100,201,170.0,10,201,172.0,14,0,20.45301557,17.20771401,18.83036479,0.0,36.96127651,347.889,309.41,16.548,21.931
2022-05-22 08:30:00,24.70000076,62.40000153,363.0,4.923948765,23.64000168,45.29999924,0,0,769,3845.0,201,3555.0,0,0,0,0,0,0,201,96.0,100,201,99.0,10,201,101.0,14,0,20.53783719,17.28405348,18.91094533,0.0,36.57961308,347.889,309.41,16.548,21.931
2022-05-22 08:31:00,24.70000076,62.79999924,364.0,4.929682732,24.5,45.0,0,0,769,3845.0,201,3564.0,0,0,0,0,0,0,201,45.0,100,201,48.0,10,201,50.0,14,0,20.62266298,17.36039668,18.99152983,0.0,36.69781142,347.889,309.41,16.548,21.931
2022-05-22 08:32:00,24.70000076,63.29999924,364.0,4.923948765,24.29999924,45.20000076,0,0,769,3845.0,201,3565.0,0,0,0,0,0,0,201,167.0,100,201,169.0,10,201,171.0,15,0,20.70746848,17.43672163,19.07209505,0.0,36.31625328,349.4555,309.41,16.548,23.4975
2022-05-22 08:33:00,24.70000076,63.5,361.0,4.922037601,24.10000038,45.40000153,0,0,769,3845.0,201,3569.0,0,0,0,0,0,0,201,110.0,100,201,112.0,10,201,113.0,15,0,20.79228707,17.51305837,19.15267272,0.0,35.93456456,349.4555,309.41,16.548,23.4975
2022-05-22 08:34:00,24.79999924,63.79999924,361.0,4.925860405,24.0,45.79999924,0,0,769,3845.0,201,3568.0,0,0,0,0,0,0,201,47.0,100,201,49.0,10,201,51.0,15,0,20.87710299,17.58939269,19.23324784,0.0,35.55291001,349.4555,309.41,16.548,23.4975
2022-05-22 08:35:00,24.70000076,64.19999695,360.0,4.925860405,23.89999962,45.90000153,0,0,769,3845.0,201,3563.0,0,0,0,0,0,0,201,157.0,100,201,159.0,10,201,162.0,15,0,20.96191612,17.66572451,19.31382031,0.0,35.1712354,349.4555,309.41,16.548,23.4975
2022-05-22 08:36:00,24.79999924,64.40000153,359.0,4.926815987,23.89999962,46.09999847,0,0,769,3845.0,201,3562.0,0,0,0,0,0,0,201,99.0,100,201,101.0,10,201,104.0,15,0,21.04673335,17.74206002,19.39439669,0.0,35.28954749,349.4555,309.41,16.548,23.4975
2022-05-22 08:37:00,24.70000076,65.09999847,360.0,4.923948765,23.79999924,46.20000076,0,0,769,3845.0,201,3574.0,0,0,0,0,0,0,201,50.0,100,201,52.0,10,201,55.0,15,0,21.13155151,17.81839636,19.47497393,0.0,34.90787657,349.4555,309.41,16.548,23.4975
2022-05-22 08:38:00,24.79999924,64.90000153,357.0,4.922037601,23.79999924,46.40000153,0,0,769,3845.0,201,3575.0,0,0,0,0,0,0,201,170.0,100,201,172.0,10,201,174.0,16,0,21.21637924,17.89474131,19.55556027,0.0,34.02614942,351.022,309.41,16.548,25.064
2022-05-22 08:39:00,24.79999924,64.69999695,352.0,4.927771568,23.79999924,46.5,0,0,769,3845.0,201,3570.0,0,0,0,0,0,0,201,106.0,100,201,108.0,10,201,110.0,16,0,21.30118867,17.9710698,19.63612923,0.0,34.14450746,351.022,309.41,16.548,25.064
2022-05-22 08:40:00,24.79999924,64.69999695,354.0,4.929682732,23.79999924,46.59999847,0,0,769,3845.0,201,3560.0,0,0,0,0,0,0,201,35.0,100,201,37.0,10,201,39.0,16,0,21.38520873,18.04668786,19.71594829,0.0,33.76641555,351.022,309.41,16.548,25.064
2022-05-22 08:41:00,24.79999924,65.5,350.0,4.927771568,23.70000076,46.70000076,0,0,769,3845.0,201,3582.0,0,0,0,0,0,0,201,175.0,100,201,179.0,10,201,181.0,16,0,21.47022499,18.12320249,19.79671374,0.0,33.38383106,351.022,309.41,16.548,25.064
2022-05-22 08:42:00,24.79999924,65.5,350.0,4.923948765,23.79999924,46.70000076,0,0,769,3845.0,201,3580.0,0,0,0,0,0,0,201,127.0,100,201,131.0,10,201,133.0,16,0,21.5550206,18.19951854,19.87726957,0.0,33.00225945,351.022,309.41,16.548,25.064
2022-05-22 08:43:00,24.79999924,65.30000305,351.0,4.924904346,23.79999924,46.70000076,0,0,769,3845.0,201,3577.0,0,0,0,0,0,0,201,63.0,100,201,67.0,10,201,69.0,16,0,21.63983818,18.27585436,19.95784627,0.0,32.62058031,352.5885,309.41,16.548,26.6305
2022-05-22 08:44:00,24.79999924,65.09999847,351.0,4.927771568,23.79999924,46.70000076,0,0,769,3845.0,201,3573.0,0,0,0,0,0,0,201,166.0,100,201,168.0,10,201,170.0,17,0,21.72464981,18.35218483,20.03841732,0.0,32.23894538,352.5885,309.41,16.548,26.6305
2022-05-22 08:45:00,24.79999924,65.09999847,353.0,4.930638313,23.79999924,46.70000076,0,0,769,3845.0,201,3579.0,0,0,0,0,0,0,201,111.0,100,201,113.0,10,201,115.0,17,0,21.80946634,18.42851971,20.11899302,0.0,31.85725875,352.5885,309.41,16.548,26.6305
2022-05-22 08:46:00,24.89999962,65.0,351.0,4.927771568,23.79999924,46.70000076,0,0,769,3845.0,201,3585.0,0,0,0,0,0,0,201,56.0,100,201,58.0,10,201,60.0,17,0,21.89428033,18.50485229,20.19956631,0.0,31.47560604,352.5885,309.41,16.548,26.6305
2022-05-22 08:47:00,24.89999962,64.69999695,348.0,4.927771568,23.79999924,46.79999924,0,0,769,3845.0,201,3582.0,0,0,0,0,0,0,201,173.0,100,201,175.0,10,201,177.0,17,0,21.97909705,18.58118734,20.2801422,0.0,31.59392765,352.5885,309.41,16.548,26.6305
2022-05-22 08:48:00,24.89999962,65.90000153,350.0,4.925860405,23.79999924,46.79999924,0,0,769,3845.0,201,3585.0,0,0,0,0,0,0,201,115.0,100,201,117.0,10,201,119.0,17,0,22.06252476,18.65627228,20.35939852,0.0,31.2185041,352.5885,309.41,16.548,26.6305
2022-05-22 08:49:00,24.89999962,64.40000153,352.0,4.923948765,24.29999924,47.79999924,0,0,769,3845.0,201,3588.0,0,0,0,0,201,107,201,57.0,100,201,59.0,10,201,61.0,17,0,22.14781078,18.7330297,20.44042024,0.0,30.83470655,354.155,309.41,16.548,28.197
2022-05-22 08:50:00,24.89999962,63.59999847,356.0,4.926815987,24.70000076,45.90000153,0,0,769,3845.0,201,3583.0,0,0,0,0,0,0,201,172.0,100,201,174.0,10,201,176.0,18,0,22.23262777,18.809365,20.52099638,0.0,30.45302729,354.155,309.41,16.548,28.197
2022-05-22 08:51:00,25.0,64.0,360.0,4.924904346,24.39999962,45.59999847,0,0,769,3845.0,201,3573.0,0,0,0,0,0,0,201,103.0,100,201,105.0,10,201,107.0,18,0,22.31744381,18.88569943,20.60157162,0.0,30.07129969,354.155,309.41,16.548,28.197
2022-05-22 08:52:00,24.89999962,64.19999695,357.0,4.927771568,24.20000076,45.59999847,0,0,769,3845.0,201,3590.0,0,0,0,0,0,0,201,58.0,100,201,60.0,10,201,62.0,18,0,22.40171647,18.96154483,20.68163065,0.0,30.19212828,354.155,309.41,16.548,28.197
2022-05-22 08:53:00,24.89999962,64.40000153,355.0,4.923948765,24.10000038,45.79999924,0,0,769,3845.0,201,3589.0,0,0,0,0,0,0,201,183.0,100,201,185.0,10,201,187.0,18,0,22.48654119,19.03788707,20.76221413,0.0,29.31043387,354.155,309.41,16.548,28.197
2022-05-22 08:54:00,24.89999962,64.90000153,353.0,4.924904346,24.10000038,46.0,0,0,769,3845.0,201,3593.0,0,0,0,0,0,0,201,125.0,100,201,127.0,10,201,129.0,18,0,22.57135342,19.11421808,20.84278575,0.0,28.92876631,354.155,309.41,16.548,28.197
2022-05-22 08:55:00,25.0,66.09999847,350.0,4.922993183,23.89999962,46.0,0,0,769,3845.0,201,3597.0,0,0,0,0,0,0,201,65.0,100,201,67.0,10,201,69.0,18,0,22.65646423,19.19081781,20.92364102,0.0,28.54578021,355.7215,309.41,16.548,29.7635
2022-05-22 08:56:00,25.0,65.90000153,353.0,4.922037601,23.89999962,46.09999847,0,0,769,3845.0,201,3581.0,0,0,0,0,0,0,201,166.0,100,201,168.0,10,201,170.0,19,0,22.74128091,19.26715282,21.00421687,0.0,28.66407936,355.7215,309.41,16.548,29.7635
2022-05-22 08:57:00,25.0,66.30000305,353.0,4.923948765,23.89999962,46.20000076,0,0,769,3845.0,201,3587.0,0,0,0,0,0,0,201,111.0,100,201,113.0,10,201,115.0,19,0,22.82611732,19.34350559,21.08481146,0.0,28.28229075,355.7215,309.41,16.548,29.7635
2022-05-22 08:58:00,25.0,66.09999847,352.0,4.927771568,23.89999962,46.29999924,0,0,769,3845.0,201,3593.0,0,0,0,0,0,0,201,56.0,100,201,58.0,10,201,60.0,19,0,22.9121041,19.42089369,21.16649889,0.0,27.89539805,355.7215,309.41,16.548,29.7635
2022-05-22 08:59:00,25.0,66.0,350.0,4.92872715,23.89999962,46.29999924,0,0,769,3845.0,201,3556.0,0,0,0,0,0,0,201,19.0,100,201,21.0,10,201,23.0,19,0,22.99625282,19.49662754,21.24644018,0.0,27.51673673,355.7215,309.41,16.548,29.7635
2022-05-22 09:00:00,25.0,65.90000153,352.0,4.923948765,23.89999962,46.29999924,0,0,769,3845.0,201,3549.0,0,0,0,0,0,0,201,144.0,100,201,146.0,10,201,148.0,19,0,23.08106726,19.57296053,21.3270139,0.0,27.13505621,355.7215,309.41,16.548,29.7635
2022-05-22 09:01:00,25.0,65.69999695,350.0,4.923948765,23.89999962,46.29999924,0,0,769,3845.0,201,3599.0,0,0,0,0,0,0,201,80.0,100,201,82.0,10,201,84.0,19,0,23.16588113,19.64929302,21.40758708,0.0,26.75335582,357.288,309.41,16.548,31.33
2022-05-22 09:02:00,25.10000038,65.5,346.0,4.922037601,23.89999962,46.29999924,0,0,769,3845.0,201,3537.0,0,0,0,0,0,0,201,178.0,100,201,180.0,10,201,183.0,20,0,23.208189175,19.68737026,21.44777972,0.0,26.56299566,357.288,309.41,16.548,31.33
2022-05-22 09:03:00,25.10000038,65.30000305,350.0,4.922993183,23.89999962,46.40000153,0,0,769,3845.0,201,3599.0,0,0,0,0,0,0,201,139.0,100,201,141.0,10,201,144.0,20,0,23.25049722,19.7254475,21.48797236,0.0,26.3726355,357.288,309.41,16.548,31.33
2022-05-22 09:04:00,25.0,65.19999695,348.0,4.922993183,24.0,46.90000153,0,0,769,3845.0,201,3540.0,0,0,0,0,201,118,201,58.0,100,201,60.0,10,201,63.0,20,0,23.33531174,19.80178057,21.56854615,0.0,26.49092965,357.288,309.41,16.548,31.33
2022-05-22 09:05:00,25.20000076,62.59999847,352.0,4.924904346,23.97999992,47.20000076,0,0,769,3845.0,201,3599.0,0,0,0,0,0,0,201,176.0,100,201,178.0,10,201,180.0,20,0,23.42014778,19.87813301,21.64914039,0.0,26.10911002,357.288,309.41,16.548,31.33
2022-05-22 09:06:00,25.10000038,64.30000305,357.0,4.922993183,24.39999962,45.59999847,0,0,769,3845.0,201,3543.0,0,0,0,0,0,0,201,120.0,100,201,122.0,10,201,124.0,20,0,23.50493761,19.95444385,21.72969073,0.0,26.22764148,357.288,309.41,16.548,31.33
2022-05-22 09:07:00,25.10000038,64.59999847,355.0,4.924904346,24.29999924,45.70000076,0,0,769,3845.0,201,3544.0,0,0,0,0,0,0,201,61.0,100,201,63.0,10,201,65.0,20,0,23.58974865,20.03077379,21.81026122,0.0,25.84596565,357.288,309.41,16.548,31.33
2022-05-22 09:08:00,25.10000038,64.59999847,358.0,4.925860405,24.10000038,45.79999924,0,0,769,3845.0,201,3542.0,0,0,0,0,0,0,201,179.0,100,201,181.0,10,201,183.0,21,0,23.67458224,20.10712402,21.89085313,0.0,24.96422692,358.8545,309.41,16.548,32.8965
2022-05-22 09:09:00,25.10000038,64.80000305,356.0,4.925860405,24.0,45.90000153,0,0,769,4614.0,201,3568.0,0,0,0,0,0,0,201,144.0,100,201,146.0,10,201,148.0,21,0,23.75938768,20.18344891,21.9714183,0.0,24.58260469,358.8545,309.41,16.548,32.8965
2022-05-22 09:10:00,25.10000038,65.0,354.0,4.923948765,24.10000038,46.09999847,201,77,769,4614.0,201,3556.0,0,0,0,0,0,0,201,60.0,100,201,62.0,10,201,64.0,21,0,23.84398209,20.25958388,22.05178298,0.0,24.20193768,358.8545,309.41,16.548,32.8965
2022-05-22 09:11:00,25.10000038,65.09999847,357.0,4.926815987,24.0,46.09999847,0,0,769,4614.0,201,3546.0,0,0,0,0,0,0,201,181.0,100,201,183.0,10,201,185.0,21,0,23.92879759,20.33591783,22.13235771,0.0,23.82027325,358.8545,309.41,16.548,32.8965
2022-05-22 09:12:00,25.0,65.0,352.0,4.911525726,24.0,46.20000076,0,0,769,4614.0,201,3551.0,0,0,0,0,0,0,201,125.0,100,201,127.0,10,201,129.0,21,0,24.01361468,20.41225321,22.21293395,0.0,23.43858859,358.8545,309.41,16.548,32.8965
2022-05-22 09:13:00,25.0,64.90000153,355.0,4.915348053,23.89999962,46.20000076,0,0,769,4614.0,201,3554.0,0,0,0,0,0,0,201,65.0,100,201,67.0,10,201,69.0,21,0,24.09782667,20.488044,22.29293534,0.0,23.05962903,358.8545,309.41,16.548,32.8965
2022-05-22 09:14:00,25.0,64.80000305,355.0,4.910570145,23.89999962,46.29999924,0,0,769,4614.0,201,3551.0,0,0,0,0,0,0,201,184.0,100,201,186.0,10,201,188.0,22,0,24.1826443,20.56437987,22.37351209,0.0,22.17797808,360.421,309.41,16.548,34.463
2022-05-22 09:15:00,25.0,64.80000305,355.0,4.912481308,23.89999962,46.5,0,0,769,4614.0,201,3550.0,0,0,0,0,0,0,201,123.0,100,201,125.0,10,201,127.0,22,0,24.26746006,20.64071405,22.45408705,0.0,21.79630449,360.421,309.41,16.548,34.463
2022-05-22 09:16:00,25.0,64.69999695,351.0,4.908658981,23.89999962,46.5,0,0,769,4614.0,201,3553.0,0,0,0,0,0,0,201,65.0,100,201,67.0,10,201,69.0,22,0,24.35227709,20.71704938,22.53466324,0.0,21.41461022,360.421,309.41,16.548,34.463
2022-05-22 09:17:00,25.0,65.0,344.0,4.908658981,23.79999924,46.5,0,0,769,4614.0,201,3568.0,0,0,0,0,0,0,201,19.0,100,201,21.0,10,201,23.0,22,0,24.43689553,20.79320597,22.61505075,0.0,21.03384457,360.421,309.41,16.548,34.463
2022-05-22 09:18:00,25.0,65.30000305,348.0,4.911525726,23.79999924,46.59999847,0,0,769,4614.0,201,3554.0,0,0,0,0,0,0,201,130.0,100,201,141.0,10,201,145.0,22,0,24.52172374,20.86955137,22.69563756,0.0,20.65209203,360.421,309.41,16.548,34.463
2022-05-22 09:19:00,25.10000038,65.30000305,348.0,4.912481308,23.89999962,47.0,0,0,769,4614.0,201,3553.0,0,0,0,0,201,118,201,75.0,100,201,86.0,10,201,90.0,22,0,24.60655686,20.94590117,22.77622902,0.0,20.27036302,360.421,309.41,16.548,34.463
2022-05-22 09:20:00,25.10000038,62.09999847,351.0,4.912481308,23.82999935,47.5,0,0,769,4614.0,201,3559.0,0,0,0,0,201,78,201,187.0,100,201,189.0,10,201,191.0,23,0,24.6913584,21.02222256,22.85679048,0.0,19.88874376,361.9875,309.41,16.548,36.0295
2022-05-22 09:21:00,25.29999924,60.79999924,356.0,4.91343689,23.81999931,46.29999924,0,0,769,4614.0,201,3542.0,0,0,0,0,201,61,201,170.0,100,201,172.0,10,201,174.0,23,0,24.77617375,21.09855637,22.93736506,0.0,20.00708518,361.9875,309.41,16.548,36.0295
2022-05-22 09:22:00,25.20000076,62.79999924,358.0,4.916303635,24.5,45.20000076,0,0,769,4614.0,201,3558.0,0,0,0,0,0,0,201,64.0,100,201,66.0,10,201,68.0,23,0,24.86098713,21.17488842,23.01793777,0.0,20.62542762,361.9875,309.41,16.548,36.0295
2022-05-22 09:23:00,25.10000038,63.59999847,360.0,4.912481308,24.39999962,45.20000076,0,0,769,4614.0,201,3548.0,0,0,0,0,0,0,201,195.0,100,201,197.0,10,201,199.0,23,0,24.94503204,21.25052883,23.09778044,0.0,20.24719545,361.9875,309.41,16.548,36.0295
2022-05-22 09:24:00,25.20000076,63.90000153,366.0,4.917259693,24.20000076,45.40000153,0,0,769,4614.0,201,3560.0,0,0,0,0,0,0,201,127.0,100,201,129.0,10,201,131.0,23,0,25.02983478,21.3268513,23.17834304,0.0,19.36561394,361.9875,309.41,16.548,36.0295
2022-05-22 09:25:00,25.10000038,64.0,361.0,4.917259693,24.10000038,45.5,0,0,769,4614.0,201,3560.0,0,0,0,0,0,0,201,66.0,100,201,68.0,10,201,70.0,23,0,25.11465359,21.40318823,23.25892091,0.102809664,18.48390826,361.9875,309.41,16.548,36.0295
2022-05-22 09:26:00,25.20000076,64.19999695,360.0,4.915348053,24.20000076,45.79999924,0,0,769,4614.0,201,3562.0,0,0,0,0,0,0,201,187.0,100,201,189.0,10,201,191.0,24,0,25.19946258,21.47951632,23.33948945,0.696432463,18.10229361,363.554,309.41,16.548,37.596
2022-05-22 09:27:00,25.20000076,64.19999695,361.0,4.919170856,24.0,45.90000153,0,0,769,4614.0,201,3560.0,0,0,0,0,0,0,201,124.0,100,201,126.0,10,201,128.0,24,0,25.28428569,21.55585712,23.4200714,0.590222361,18.22057172,363.554,309.41,16.548,37.596
2022-05-22 09:28:00,25.20000076,64.30000305,359.0,4.918215275,23.89999962,46.0,0,0,769,4614.0,201,3554.0,0,0,0,0,0,0,201,57.0,100,201,59.0,10,201,61.0,24,0,25.36909244,21.6321832,23.50063782,1.183838237,17.83896151,363.554,309.41,16.548,37.596
2022-05-22 09:29:00,25.10000038,64.5,358.0,4.918215275,23.89999962,46.09999847,0,0,769,4614.0,201,3559.0,0,0,0,0,0,0,201,179.0,100,201,181.0,10,201,182.0,24,0,25.45306289,21.7077566,23.58040975,1.771658833,17.46107685,363.554,309.41,16.548,37.596
2022-05-22 09:30:00,25.20000076,64.5,355.0,4.916303635,24.10000038,46.20000076,0,0,769,4614.0,201,3591.0,0,0,0,0,0,0,201,154.0,100,201,156.0,10,201,158.0,24,0,25.5378973,21.78410757,23.66100243,3.065578341,16.57927126,363.554,309.41,16.548,37.596
2022-05-22 09:31:00,25.20000076,64.59999847,353.0,4.919170856,23.89999962,46.20000076,0,0,769,4614.0,201,3599.0,0,0,0,0,0,0,201,68.0,100,201,70.0,10,201,71.0,24,0,25.62270905,21.86043815,23.7415736,2.959707564,16.69733123,363.554,309.41,16.548,37.596
2022-05-22 09:32:00,25.29999924,64.5,353.0,4.916303635,24.0,46.20000076,0,0,769,4614.0,201,3581.0,0,0,0,0,0,0,201,22.0,100,201,24.0,10,201,26.0,24,0,25.70783916,21.93705525,23.82244721,3.555099573,16.31457923,365.1205,309.41,16.548,39.1625
2022-05-22 09:33:00,25.29999924,64.69999695,352.0,4.922037601,23.89999962,46.20000076,0,0,769,4614.0,201,3554.0,0,0,0,0,0,0,201,113.0,100,201,115.0,10,201,117.0,25,0,25.79282093,22.01353884,23.90317988,4.149957318,15.93217068,365.1205,309.41,16.548,39.1625
2022-05-22 09:34:00,25.29999924,64.69999695,353.0,4.922993183,23.89999962,46.09999847,0,0,769,4614.0,201,3564.0,0,0,0,0,0,0,201,64.0,100,201,66.0,10,201,68.0,25,0,25.87763678,22.0898731,23.98375494,4.04371845,16.05046633,365.1205,309.41,16.548,39.1625
2022-05-22 09:35:00,25.20000076,64.69999695,351.0,4.922037601,23.89999962,46.20000076,0,0,769,4614.0,201,3570.0,0,0,0,0,0,0,201,189.0,100,201,191.0,10,201,193.0,25,0,25.96245398,22.16620858,24.06433128,4.637391241,15.66881954,365.1205,309.41,16.548,39.1625
2022-05-22 09:36:00,25.29999924,64.59999847,349.0,4.918215275,23.79999924,46.29999924,0,0,769,4614.0,201,3572.0,0,0,0,0,0,0,201,130.0,100,201,132.0,10,201,134.0,25,0,26.04587963,22.24129167,24.14358565,5.921372923,14.7934035,365.1205,309.41,16.548,39.1625
2022-05-22 09:37:00,26.0,65.40000153,353.0,4.961218357,23.79999924,46.29999924,0,0,769,4614.0,0,0.0,0,0,0,0,0,0,201,72.0,100,201,74.0,10,201,76.0,25,0,26.13069596,22.31762637,24.22416117,5.815111811,14.91171345,365.1205,309.41,16.548,39.1625
2022-05-22 09:38:00,26.5,61.0,355.0,4.962173939,24.5,47.59999847,0,0,769,4614.0,0,0.0,0,0,0,0,201,71,201,168.0,100,201,170.0,10,201,172.0,26,0,26.21550996,22.39395896,24.30473446,6.408772624,14.53007436,366.687,309.41,16.548,40.729
2022-05-22 09:39:00,27.0,57.70000076,365.0,4.961218357,25.0,47.5,0,0,769,4614.0,201,3599.0,0,0,0,0,201,90,201,126.0,100,201,128.0,10,201,130.0,26,0,26.30032903,22.47029612,24.38531257,2.102516549,17.64838222,366.687,309.41,16.548,40.729
2022-05-22 09:40:00,27.10000038,69.19999695,360.0,4.918215275,24.60000038,45.79999924,0,0,769,4614.0,201,3573.0,0,0,0,0,0,0,201,66.0,100,201,68.0,10,201,70.0,26,0,26.3851452,22.54663068,24.46588794,0.0,22.26670631,366.687,309.41,16.548,40.729
2022-05-22 09:41:00,26.89999962,67.80000305,365.0,4.920126438,24.29999924,45.5,0,0,769,4614.0,201,3573.0,0,0,0,0,0,0,201,188.0,100,201,190.0,10,201,192.0,26,0,26.46995962,22.62296366,24.54646164,0.0,22.38504108,366.687,309.41,16.548,40.729
2022-05-22 09:42:00,26.70000076,65.30000305,362.0,4.922037601,24.10000038,46.70000076,0,0,769,4614.0,201,3577.0,0,0,0,0,0,0,201,130.0,100,201,132.0,10,201,133.0,26,0,26.55477472,22.69929724,24.62703598,0.0,21.00338787,366.687,309.41,16.548,40.729
2022-05-22 09:43:00,26.29999924,62.90000153,364.0,4.919170856,23.79999924,47.29999924,0,0,769,4614.0,201,3582.0,0,0,0,0,0,0,201,74.0,100,201,76.0,10,201,78.0,26,0,26.63959083,22.77563175,24.70761129,0.0,19.62172211,366.687,309.41,16.548,40.729
2022-05-22 09:44:00,26.10000038,62.40000153,363.0,4.920126438,23.89999962,47.40000153,0,0,769,4614.0,201,3578.0,0,0,0,0,0,0,201,195.0,100,201,197.0,10,201,199.0,27,0,26.72394962,22.85155466,24.78775214,0.167850284,19.24209663,368.2535,309.41,16.548,42.2955
2022-05-22 09:45:00,26.0,62.09999847,360.0,4.919170856,23.79999924,47.29999924,0,0,769,4614.0,201,3590.0,0,0,0,0,0,0,201,132.0,100,201,134.0,10,201,136.0,27,0,26.80877953,22.92790158,24.86834056,4.961723077,15.86032107,368.2535,309.41,16.548,42.2955
2022-05-22 09:46:00,25.89999962,62.09999847,365.0,4.926815987,23.70000076,47.5,0,0,769,4614.0,201,3580.0,0,0,0,0,0,0,201,72.0,100,201,74.0,10,201,76.0,27,0,26.89358238,23.00422414,24.94890326,6.255310211,14.97872915,368.2535,309.41,16.548,42.2955
2022-05-22 09:47:00,26.0,62.20000076,366.0,4.964085102,23.79999924,47.5,0,0,769,4614.0,0,0.0,0,0,0,0,0,0,201,21.0,100,201,23.0,10,201,25.0,27,0,26.97868153,23.08081338,25.02974746,7.551025822,14.09576892,368.2535,309.41,16.548,42.2955
2022-05-22 09:48:00,26.89999962,64.90000153,363.0,4.962173939,23.89999962,47.29999924,0,0,769,4614.0,0,0.0,0,0,0,0,0,0,201,136.0,100,201,138.0,10,201,140.0,27,0,27.06349199,23.15714279,25.11031739,7.444731214,14.21410136,368.2535,309.41,16.548,42.2955
2022-05-22 09:49:00,27.29999924,65.30000305,362.0,4.965040684,23.79999924,47.29999924,0,0,769,4614.0,0,0.0,0,0,0,0,0,0,201,90.0,100,201,92.0,10,201,94.0,27,0,27.14767352,23.23290617,25.19028985,8.033930722,13.83533025,368.2535,309.41,16.548,42.2955
2022-05-22 09:50:00,27.70000076,65.59999847,358.0,4.962173939,23.79999924,47.29999924,0,0,769,4614.0,0,0.0,0,0,0,0,0,0,201,35.0,100,201,37.0,10,201,39.0,27,0,27.23229368,23.30906432,25.270679,0.0,19.95454888,369.82,309.41,16.548,43.862
